date,cases,cum_cases,deaths,cum_deaths,mask_required,population,current_population,incidence_rate,spread_category,removed,cum_removed,infected,susceptible,transmission_rate,infection_rate,r0,derivative
2020-09-09,71,25014,2,528,Yes,945726,945198,7.511653642940421,orange,101,23343,1671,943940.0,0.0017702396338750343,0.007521664512574952,0.025289137626786203,0.001218146710784602
2020-09-10,102,25159,0,528,Yes,945726,945198,10.791389740562295,orange,131,23474,1685,943954.0,0.0017850446102246507,0.010805611290380676,0.02550063728892358,0.0022249079096181715
2020-09-11,113,25283,1,531,Yes,945726,945195,11.955205010606276,orange,148,23622,1661,943910.0,0.001759701666472439,0.011971480331811295,0.025138595235320558,0.002119042144392856
2020-09-12,142,25440,2,534,Yes,945726,945192,15.023402652582755,red,154,23776,1664,943917.0,0.0017628668622347093,0.015043695579166388,0.0251838123176387,0.0009534954375641823
2020-09-13,131,25554,2,535,Yes,945726,945191,13.859632603357417,orange,121,23897,1657,943908.0,0.001755467693885421,0.01387847120693966,0.02507810991264887,-0.0014833795688761206
2020-09-14,114,25627,1,535,Yes,945726,945191,12.061054326585843,orange,79,23976,1651,943948.0,0.0017490370232258556,0.012076936441414146,0.024986243188940792,-0.0020133672735192796
2020-09-15,93,25721,0,535,Yes,945726,945191,9.839281161162136,orange,70,24046,1675,943996.0,0.0017743719253047682,0.0098517366599011,0.025348170361496686,-0.0002120797658546978
2020-09-16,110,25884,0,535,Yes,945726,945191,11.63785943793371,orange,74,24120,1764,943981.0,0.001868681678974471,0.011652776909704751,0.026695452556778153,0.003920520224623722
2020-09-17,167,26128,0,535,Yes,945726,945191,17.66838660122663,red,100,24220,1908,943888.0,0.002021426270913498,0.017692777109148544,0.02887751815590711,0.0062005094108236
2020-09-18,227,26402,0,536,Yes,945726,945190,24.016335339984554,red,137,24357,2045,943718.0,0.002166960892978623,0.02405379573135195,0.030956584185408895,0.004719486486759253
2020-09-19,256,26652,0,537,Yes,945726,945189,27.084530183910307,red,147,24504,2148,943544.0,0.002276523405373782,0.02713175008266705,0.03252176293391117,0.0009046254783735639
2020-09-20,244,26860,1,539,Yes,945726,945187,25.814997455529962,red,139,24643,2217,943431.0,0.0023499333814555596,0.02586304668809908,0.033570476877936566,-0.0034955950875508093
2020-09-21,190,26973,1,539,Yes,945726,945187,20.101842280945462,red,84,24727,2246,943370.0,0.002380826186967998,0.02014055990756543,0.0340118026709714,-0.0030735209781289716
2020-09-22,186,27211,0,539,Yes,945726,945187,19.678645601346613,red,79,24806,2405,943396.0,0.002549300611832147,0.019716004731841135,0.03641858016903067,-0.0013238500874281633
2020-09-23,165,27356,1,542,Yes,945726,945184,17.456918441277043,red,71,24877,2479,943242.0,0.002628169653174901,0.017492859732709105,0.03754528075964144,0.002493881057745853
2020-09-24,233,27672,1,542,Yes,945726,945184,24.651284829197277,red,102,24979,2693,943176.0,0.0028552465287496713,0.02470376684733284,0.0407892361249953,0.004085898267941595
2020-09-25,242,27937,2,545,Yes,945726,945181,25.603561645864655,red,113,25092,2845,942931.0,0.0030171878960390526,0.025664656268592295,0.04310268422912932,0.0036117470771566875
2020-09-26,301,28260,1,545,Yes,945726,945181,31.84575229506306,red,142,25234,3026,942768.0,0.003209697401693736,0.031927261001646216,0.045852820024196224,0.0023921991626977782
2020-09-27,287,28535,2,548,Yes,945726,945178,30.364650891154895,red,131,25365,3170,942558.0,0.0033631882600328043,0.03044905459398785,0.0480455465718972,-0.0026469209483388264
2020-09-28,251,28692,1,548,Yes,945726,945178,26.555844507595395,red,114,25479,3213,942425.0,0.0034092898639149004,0.026633419104968564,0.04870414091307,-0.003339964601150658
2020-09-29,224,28934,1,548,Yes,945726,945178,23.69923971992577,red,93,25572,3362,942399.0,0.0035674910520915237,0.023769125391686536,0.050964157887021765,-0.0024917982477747017
2020-09-30,204,29149,1,551,Yes,945726,945175,21.583304679027695,red,110,25682,3467,942271.0,0.00367940857778707,0.02164982260941916,0.05256297968267242,0.002019819731989272
2020-10-01,262,29478,1,552,Yes,945726,945174,27.719763768364345,red,167,25849,3629,942149.0,0.0038518323534812433,0.02780876485566508,0.05502617647830347,0.004303601429782367
2020-10-02,285,29790,1,552,Yes,945726,945174,30.15317814497648,red,227,26076,3714,941930.0,0.003942968161116007,0.030257025468983893,0.05632811658737152,0.0027660890704393586
2020-10-03,314,30092,0,553,Yes,945726,945173,33.22143142049128,red,256,26332,3760,941785.0,0.003992418651815436,0.0333409429965438,0.05703455216879194,-0.00026194022278452044
2020-10-04,280,30318,0,554,Yes,945726,945172,29.624237704883345,red,244,26576,3742,941710.0,0.003973622452772085,0.029733145023414852,0.05676603503960121,-0.006211109041542866
2020-10-05,197,30382,1,555,Yes,945726,945171,20.84278929421237,red,190,26766,3616,941740.0,0.0038397009790388007,0.020918724913458066,0.05485287112912572,-0.005205454794703858
2020-10-06,182,30639,0,555,Yes,945726,945171,19.25577488094747,red,186,26952,3687,941920.0,0.003914345167317819,0.019322235434007136,0.05591921667596884,0.0002641793273922676
2020-10-07,202,30925,0,556,Yes,945726,945170,21.37181671022144,red,165,27117,3808,941853.0,0.004043093773656824,0.0214470835682426,0.05775848248081176,0.006160440589686192
2020-10-08,298,31276,1,558,Yes,945726,945168,31.528786416806323,red,233,27350,3926,941753.0,0.0041688213363801335,0.03164311661337952,0.059554590519716184,0.007119054653519355
2020-10-09,336,31647,2,561,Yes,945726,945165,35.549348526447766,red,242,27592,4055,941567.0,0.004306650509204337,0.03568519287528131,0.06152357870291909,0.002182985849056452
2020-10-10,339,31943,2,563,Yes,945726,945163,35.866829319387236,red,301,27893,4050,941429.0,0.004301970727479183,0.036009088311492424,0.06145672467827404,-4.94746742626187e-05
2020-10-11,335,32281,1,563,Yes,945726,945163,35.44362189378975,red,287,28180,4101,941375.0,0.004356393573230647,0.03558624352675607,0.06223419390329495,-0.0026540536836734806
2020-10-12,289,32514,1,564,Yes,945726,945162,30.57676885020769,red,251,28431,4083,941338.0,0.004337443086330308,0.030700980944145462,0.06196347266186154,0.001752402311608791
2020-10-13,368,33048,0,564,Yes,945726,945162,38.93512434905339,red,224,28655,4393,941392.0,0.0046664938729031056,0.039091048149973655,0.06666419818433007,0.0068042227439309415
2020-10-14,417,33532,0,565,Yes,945726,945161,44.11946747696953,red,204,28859,4673,941109.0,0.004965418458435739,0.044309426432007346,0.07093454940622483,0.007079364722259063
2020-10-15,501,34017,1,569,Yes,945726,945157,53.007066550848165,red,262,29121,4896,940849.0,0.005203810600850934,0.05324977759449178,0.07434015144072761,0.0017670021729953161
2020-10-16,450,34400,2,572,Yes,945726,945154,47.611288742363676,red,285,29406,4994,940568.0,0.005309557629007153,0.04784343077799798,0.07585082327153075,-0.011259854935688566
2020-10-17,289,34400,2,573,Yes,945726,945153,30.577060010389854,red,314,29720,4680,940447.0,0.00497635698768777,0.030730067723114648,0.07109081410982528,-0.01717165267188083
2020-10-18,127,34400,2,575,Yes,945726,945151,13.437006361946398,orange,280,30000,4400,940732.0,0.004677208811861401,0.013500125434236319,0.06681726874087715,0.03750166978523571
2020-10-19,995,37386,2,579,Yes,945726,945147,105.27462923756833,red,197,30197,7189,941046.0,0.007639371507875279,0.10573340729358607,0.10913387868393255,0.06086935028882852
2020-10-20,1269,38207,2,581,Yes,945726,945145,134.26511276047592,red,182,30379,7828,938340.0,0.008342391883539016,0.13523882601189335,0.11917702690770021,0.02690158440630619
2020-10-21,1496,38890,3,586,Yes,945726,945140,158.28342891000275,red,202,30581,8309,937716.0,0.00886089178386633,0.15953657610619845,0.12658416834094757,-0.03379579729343674
2020-10-22,634,39288,4,591,Yes,945726,945135,67.0803641807784,red,298,30879,8409,937215.0,0.008972327587586626,0.06764723142501987,0.12817610839409463,-0.04567079376536333
2020-10-23,639,40124,4,595,Yes,945726,945131,67.60967527252836,red,336,31215,8909,937019.0,0.009507811474473837,0.0681949885754718,0.13582587820676909,-0.0020023614638919676
2020-10-24,596,40679,4,598,Yes,945726,945128,63.060241575744236,red,339,31554,9125,936481.0,0.009743924329484527,0.06364250849723593,0.1391989189926361,0.005955396890160891
2020-10-25,750,41540,4,603,Yes,945726,945123,79.3547506515025,red,335,31889,9651,936262.0,0.010308012073543517,0.08010578235579358,0.14725731533633593,-0.0029136517094511052
2020-10-26,541,41747,4,608,Yes,945726,945118,57.24152962910451,red,289,32178,9569,935740.0,0.010226131190287901,0.05781520507833372,0.1460875884326843,-0.002975012673663284
2020-10-27,694,42762,3,609,Yes,945726,945117,73.43006209813177,red,368,32546,10216,935868.0,0.010916069360208919,0.07415575700846701,0.15594384800298453,0.0015690523431932495
2020-10-28,570,43252,4,616,Yes,945726,945110,60.31044005459682,red,417,32963,10289,935142.0,0.011002607090687832,0.06095330976472022,0.15718010129554044,0.0019587196433996992
2020-10-29,730,43938,4,621,Yes,945726,945105,77.24009501589771,red,501,33464,10474,935020.0,0.011201899424611238,0.0780731962952664,0.1600271346373034,0.0024198063142580294
2020-10-30,615,44609,4,623,Yes,945726,945103,65.07227254595531,red,450,33914,10695,934751.0,0.011441549674726211,0.06579292239323628,0.16345070963894587,0.003763330376486164
2020-10-31,800,45652,4,629,Yes,945726,945097,84.6473959815765,red,289,34203,11449,934581.0,0.012250409541816065,0.08559985704823873,0.17500585059737234,0.00891349781784457
2020-11-01,781,46281,3,630,Yes,945726,945096,82.63710776471385,red,127,34330,11951,933988.0,0.012795667610290495,0.08361991802892542,0.1827952515755785,-0.0030633254360176443
2020-11-02,742,46835,3,632,Yes,945726,945094,78.51070898767742,red,995,35325,11510,933648.0,0.012327986564529672,0.07947320617620345,0.1761140937789953,-0.0032338875372884893
2020-11-03,720,47812,2,636,Yes,945726,945090,76.1832206456528,red,1269,36594,11218,933221.0,0.0120207324953039,0.07715214295434844,0.17172474993291284,0.005910867709839639
2020-11-04,852,48839,2,638,Yes,945726,945088,90.1503352068802,red,1496,38090,10749,933239.0,0.01151794984993126,0.09129494159588272,0.1645421407133037,0.014290564265813585
2020-11-05,987,49798,2,639,Yes,945726,945087,104.43482980931914,red,634,38724,11074,933481.0,0.011863123084454853,0.10573327148597561,0.1694731869207836,0.005903998231563422
2020-11-06,963,50701,1,641,Yes,945726,945085,101.89559669236101,red,639,39363,11338,934018.0,0.012138952354237285,0.10310293805900957,0.17341360506053263,-0.0011396727154504294
2020-11-07,966,51739,1,642,Yes,945726,945084,102.2131366100791,red,596,39959,11780,933749.0,0.01261581003031864,0.10345392605507475,0.18022585757598056,-0.0036594671009677893
2020-11-08,894,52480,1,642,Yes,945726,945084,94.5947661795142,red,750,40709,11771,933350.0,0.012611560507848073,0.09578400385707399,0.1801651501121153,-0.006077829128769155
2020-11-09,852,53258,0,643,Yes,945726,945083,90.15081215089045,red,541,41250,12008,933205.0,0.012867483564704433,0.09129826779753644,0.1838211937814919,-0.0005269254210791344
2020-11-10,884,54391,0,643,Yes,945726,945083,93.53675814716803,red,694,41944,12447,933177.0,0.013338305594758551,0.09473015301491572,0.190547222782265,0.007804438697831553
2020-11-11,997,55471,0,644,Yes,945726,945082,105.49349157004366,red,570,42514,12957,932585.0,0.01389363972184841,0.10690714519319955,0.19848056745497727,0.01254702380588725
2020-11-12,1117,56610,0,644,Yes,945726,945082,118.19080249121241,red,730,43244,13366,932199.0,0.014338140246878617,0.11982420062669022,0.2048305749554088,0.007139151982900674
2020-11-13,1129,57779,2,650,Yes,945726,945076,119.46129200191308,red,615,43859,13920,931630.0,0.014941554050427745,0.1211854491590009,0.21345077214896777,-0.00600264457333044
2020-11-14,1004,58485,2,652,Yes,945726,945074,106.23506730689871,red,800,44659,13826,931191.0,0.014847652092857426,0.10781891148002934,0.2121093156122489,-0.008020498180617404
2020-11-15,979,59549,2,652,Yes,945726,945074,103.58977180622892,red,781,45440,14109,931100.0,0.0151530447857373,0.10514445279776609,0.2164720683676757,-0.011152192376758414
2020-11-16,796,60168,0,652,Yes,945726,945074,84.22620874132608,red,742,46182,13986,930836.0,0.01502520315071613,0.08551452672651251,0.21464575929594468,-0.005687055861459761
2020-11-17,873,61106,4,666,Yes,945726,945060,92.3750872960447,red,720,46902,14204,930998.0,0.015256745986564955,0.09377034107484657,0.21795351409378505,0.004245214070182864
2020-11-18,875,62175,8,677,Yes,945726,945049,92.58779174413179,red,852,47754,14421,930802.0,0.01549309090440287,0.09400495486687824,0.22132987006289812,0.006368459683555101
2020-11-19,991,63141,12,689,Yes,945726,945037,104.86361909639517,red,987,48741,14400,930453.0,0.015476332496106734,0.10650726044195677,0.22109046423009618,0.009482309294839501
2020-11-20,1051,64259,10,698,Yes,945726,945028,111.21363599808683,red,963,49704,14555,930339.0,0.01564483483977346,0.11296957345655724,0.22349764056819224,0.002647845577982706
2020-11-21,1040,65295,10,708,Yes,945726,945018,110.05081384693202,red,966,50670,14625,930208.0,0.01572229006845781,0.11180295159792218,0.22460414383511154,-0.004556840784947815
2020-11-22,966,66041,6,709,Yes,945726,945017,102.22038333701933,red,894,51564,14477,930135.0,0.015564407317217394,0.10385589188666161,0.22234867596024846,-0.008446472063827724
2020-11-23,883,66908,3,709,Yes,945726,945017,93.43747255340381,red,852,52416,14492,930355.0,0.015576849697158612,0.09491000747026673,0.222526424245123,-0.003721940238147342
2020-11-24,897,67986,7,730,Yes,945726,944996,94.92103670280086,red,884,53300,14686,930382.0,0.015784914153541232,0.09641201141036693,0.2254987736220176,0.007643280853688296
2020-11-25,1025,69118,8,735,Yes,945726,944991,108.46664148124162,red,997,54297,14821,930156.0,0.01593388635884733,0.11019656917764332,0.22762694798353328,0.010401942607983002
2020-11-26,1090,70179,10,740,Yes,945726,944986,115.34562416797709,red,1117,55414,14765,929908.0,0.01587791480447528,0.11721589662633293,0.22682735434964685,-0.005842710535539607
2020-11-27,916,70735,4,742,Yes,945726,944984,96.93285812246556,red,1129,56543,14192,929844.0,0.015262775261226614,0.09851114810656411,0.2180396465889516,-0.011101754773793826
2020-11-28,884,71771,3,745,Yes,945726,944981,93.5468543811992,red,1004,57547,14224,930405.0,0.015287965993303992,0.09501238707874528,0.21839951419005701,-0.0047632699322629896
2020-11-29,828,72664,2,747,Yes,945726,944979,87.62099475226434,red,979,58526,14138,930498.0,0.015194014387994385,0.08898460824203813,0.21705734839991978,-0.00522205487318738
2020-11-30,787,73097,2,748,Yes,945726,944978,83.28236212906543,red,796,59322,13775,930609.0,0.01480213494604071,0.08456827733237052,0.21145907065772443,-0.005025190697367794
2020-12-01,735,73976,4,758,Yes,945726,944968,77.78041161182178,red,873,60195,13781,931155.0,0.01479989905010444,0.07893422684730254,0.21142712928720625,-0.004048642378035684
2020-12-02,712,74800,7,769,Yes,945726,944957,75.347343847392,red,875,61070,13730,931072.0,0.014746442810008248,0.07647099257629915,0.21066346871440353,0.0064989855044150086
2020-12-03,856,75665,10,780,Yes,945726,944946,90.58718699269588,red,991,62061,13604,931121.0,0.014610346023771346,0.09193219785613256,0.2087192289110192,0.008159694077115892
2020-12-04,864,76570,8,784,Yes,945726,944942,91.43418326204149,red,1051,63112,13458,931131.0,0.014453390554068118,0.09279038073053093,0.2064770079152588,0.00037111355838961857
2020-12-05,863,77390,6,788,Yes,945726,944938,91.32874326146266,red,1040,64152,13238,931217.0,0.01421580576815071,0.0926744249729118,0.2030829395450101,-0.005866894636464719
2020-12-06,755,77931,3,789,Yes,945726,944937,79.89950652794842,red,966,65118,12813,931448.0,0.013756001408559575,0.0810565914576015,0.19651430583656535,-0.013985587340390723
2020-12-07,603,78380,1,789,Yes,945726,944937,63.81377806139457,red,883,66001,12379,931947.0,0.013282944201762547,0.06470325029213035,0.18975634573946495,-0.006425102468792854
2020-12-08,636,79300,4,801,Yes,945726,944925,67.30692912135883,red,897,66898,12402,932464.0,0.013300245371403079,0.06820638652001579,0.19000350530575824,0.005828307438469592
2020-12-09,712,80067,8,814,Yes,945726,944912,75.35093215029548,red,1025,67923,12144,932427.0,0.013024075879398602,0.07635986516906954,0.18605822684855144,0.01023725992408702
2020-12-10,827,80863,10,820,Yes,945726,944906,87.5219333986661,red,1090,69013,11850,932557.0,0.012706998070895398,0.08868090636818983,0.18152854386993425,0.0027190517484204854
2020-12-11,763,81590,7,824,Yes,945726,944902,80.74911472300832,red,916,69929,11661,932786.0,0.01250125966727631,0.0817979686659105,0.17858942381823298,-0.00399319888708554
2020-12-12,753,82328,4,826,Yes,945726,944900,79.69097258969204,red,884,70813,11515,933149.0,0.012339937137584673,0.08069450859401875,0.1762848162512096,-0.0035594452432257187
2020-12-13,697,82954,3,829,Yes,945726,944897,73.76465371357936,red,828,71641,11313,933327.0,0.01212115367925711,0.07467907817945907,0.17315933827510155,-0.008159504922287203
2020-12-14,601,83394,2,830,Yes,945726,944896,63.604883500406395,red,787,72428,10966,933585.0,0.011746118457344537,0.06437549874944434,0.16780169224777908,-0.004040931956546881
2020-12-15,622,84196,2,833,Yes,945726,944893,65.82755931094843,red,735,73163,11033,933973.0,0.011812975321556405,0.0665972142663653,0.16875679030794863,-0.0017259941351931984
2020-12-16,569,84661,6,848,Yes,945726,944878,60.219414569923316,red,712,73875,10786,933958.0,0.011548699192040756,0.060923510479057946,0.16498141702915364,0.004326041239591447
2020-12-17,703,85504,9,859,Yes,945726,944867,74.40200578494117,red,856,74731,10773,934228.0,0.011531446285061035,0.0752492967455482,0.16473494692944335,0.004063567077104098
2020-12-18,645,86133,12,871,Yes,945726,944855,68.26444269226495,red,864,75595,10538,934097.0,0.011281483614656721,0.06905064463326614,0.16116405163795314,0.0038491872559799495
2020-12-19,775,86987,24,920,Yes,945726,944806,82.02742150240367,red,863,76458,10529,934324.0,0.011269110073165197,0.0829476712575081,0.1609872867595028,-0.0014001229767824364
2020-12-20,619,87361,20,921,Yes,945726,944805,65.51616471123671,red,755,77213,10148,934334.0,0.010861212371593027,0.06625039867970127,0.15516017673704324,-0.016709789386845152
2020-12-21,463,87522,16,921,Yes,945726,944805,49.004821100650396,red,603,77816,9706,934823.0,0.010382714160862538,0.049528092483817794,0.14832448801232195,-0.014898034342849299
2020-12-22,341,88012,12,958,Yes,945726,944768,36.093517138599104,red,636,78452,9560,935417.0,0.010220040901544445,0.03645432999400267,0.14600058430777776,-0.004080583391973567
2020-12-23,387,88522,15,966,Yes,945726,944760,40.96278419916169,red,712,79164,9358,935530.0,0.010002886064583712,0.04136692569987066,0.14289837235119587,0.008545495040448325
2020-12-24,501,89025,16,971,Yes,945726,944755,53.02962143624538,red,827,79991,9034,935656.0,0.009655257915302204,0.05354532007489932,0.13793225593288863,0.003198186746961658
2020-12-25,447,89354,4,971,Yes,945726,944755,47.313853856290784,red,763,80754,8600,935865.0,0.009189359576434636,0.047763299193793976,0.13127656537763763,-0.008830900271205162
2020-12-26,336,89531,1,971,Yes,945726,944755,35.56477605305079,red,753,81507,8024,936363.0,0.008569326212163445,0.035883519532489,0.1224189458880492,-0.00941981656222808
2020-12-27,271,89838,0,971,Yes,945726,944755,28.684685447549892,red,697,82204,7634,936949.0,0.008147722021155901,0.028923666069337817,0.11639602887365572,-0.005247004620334825
2020-12-28,238,90070,0,971,Yes,945726,944755,25.191716370910978,red,601,82805,7265,937395.0,0.007750201355885193,0.02538951029181935,0.11071716222693131,0.0022250925192517177
2020-12-29,313,90470,8,995,Yes,945726,944731,33.13112409775904,red,622,83427,7043,937860.0,0.007509649627876229,0.03337385110784125,0.1072807089696604,0.008892327144048015
2020-12-30,405,91053,9,998,Yes,945726,944728,42.869482009636634,red,569,83996,7057,938061.0,0.007522964924455872,0.04317416457991538,0.10747092749222674,0.010922071354724509
2020-12-31,518,91624,10,1002,Yes,945726,944724,54.830828898175554,red,703,84699,6925,938100.0,0.007381942223643535,0.05521799381729027,0.10545631748062191,0.007194558860540445
2021-01-01,540,92090,2,1003,Yes,945726,944723,57.15961186506521,red,645,85344,6746,938098.0,0.007191146340787423,0.05756328230099627,0.10273066201124889,-0.0024047787989082067
